Task_name,Id_number,Runtime_mod,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5
Friend_Task,subject_108,-15,2.0,10.0,2.0,4.600000000000017,3.8000000000000167,6.0,9.199999999999992,3.2,5.200000000000003,3.600000000000006,8.999999999999986,6.699999999999995,2.800000000000005,9.399999999999986,7.000000000000007,9.099999999999996,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_108,9,9.100000000000003,8.0,2.999999999999999,2.4999999999999987,2.9,8.1,8.299999999999992,4.900000000000002,2.3999999999999995,2.3999999999999986,6.699999999999995,8.0,4.600000000000001,9.599999999999984,6.299999999999998,10.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_108,-11,6.799999999999994,9.699999999999985,5.3999999999999995,4.0,1.9000000000000115,3.3000000000000003,9.199999999999992,5.300000000000017,8.0,5.0,5.8999999999999995,5.0,3.5000000000000058,8.200000000000006,7.400000000000006,8.79999999999999,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Easy_Math_Task,subject_108,-10,6.0,7.2999999999999945,2.0,7.100000000000003,8.0,6.0,9.999999999999996,7.099999999999996,6.500000000000005,7.900000000000004,9.100000000000003,2.0,4.1,7.0,8.0,7.3000000000000025,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_108,11,2.0999999999999983,5.0,6.699999999999994,5.0000000000000036,7.399999999999995,5.000000000000002,5.800000000000004,4.400000000000003,4.0,8.600000000000005,5.400000000000009,9.000000000000004,4.900000000000002,5.2,9.000000000000004,6.600000000000012,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_108,15,6.800000000000001,3.8999999999999986,4.400000000000001,5.500000000000005,7.0,6.0,8.19999999999999,6.999999999999994,3.1999999999999984,6.799999999999995,8.399999999999999,6.1999999999999975,4.200000000000001,5.700000000000015,7.399999999999999,4.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_108,9,3.0,6.299999999999996,6.099999999999996,1.0,8.700000000000001,9.0,10.0,6.200000000000006,9.100000000000003,7.000000000000007,7.800000000000008,6.200000000000003,4.0,6.099999999999996,4.600000000000001,4.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_108,-7,9.100000000000003,8.500000000000005,1.1,9.0,3.000000000000001,2.3999999999999986,8.0,8.300000000000006,4.000000000000002,6.200000000000003,7.0000000000000036,5.200000000000003,4.900000000000002,10.0,5.100000000000003,6.899999999999993,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_108,-5,8.0,6.599999999999997,7.3000000000000025,9.000000000000004,8.0,8.0,8.8,3.0,3.200000000000001,9.0,6.0,7.799999999999994,10.0,3.7000000000000015,5.400000000000006,7.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Memory_Task,subject_108,-6,8.0,7.0,2.200000000000001,5.499999999999999,5.100000000000007,7.500000000000009,9.0,2.0,5.100000000000017,2.0,6.299999999999998,6.599999999999995,1.0,9.199999999999989,8.39999999999999,9.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_108,-8,3.0,9.0,2.0,4.0,5.500000000000012,7.899999999999993,10.0,4.60000000000001,7.0,8.2,7.499999999999991,3.0,2.800000000000005,10.0,9.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_108,-9,9.0,9.0,3.000000000000016,4.0,5.9999999999999964,10.0,8.700000000000001,5.100000000000003,10.0,3.400000000000013,8.999999999999993,8.0,7.0,8.0,9.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_108,14,2.0,1.9999999999999991,2.099999999999999,6.599999999999994,8.0,5.700000000000005,2.800000000000016,10.0,4.800000000000003,3.9000000000000012,3.0,2.3999999999999977,5.1000000000000005,7.400000000000009,7.700000000000001,6.800000000000004,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_108,15,1.0,1.8999999999999992,8.200000000000006,6.9,6.3000000000000025,7.599999999999998,6.9999999999999964,3.0,6.900000000000004,7.800000000000004,5.2,8.500000000000005,8.0,7.9000000000000075,9.0,9.000000000000004,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_108,12,6.700000000000012,7.199999999999999,9.099999999999996,8.100000000000003,5.200000000000003,6.0,5.1000000000000005,5.599999999999999,5.3999999999999995,7.0000000000000036,7.500000000000009,4.199999999999999,3.899999999999999,2.099999999999999,6.0,6.800000000000011,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Movie_Task-bridge,subject_108,7,10.0,3.0,1.0,2.0,9.0,7.199999999999996,6.0,1.9999999999999991,8.0,8.200000000000003,7.900000000000004,3.0,4.8000000000000105,10.0,2.3999999999999986,5.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_108,7,10.0,3.0,1.0,2.0,9.0,7.199999999999996,6.0,1.9999999999999991,8.0,8.200000000000003,7.900000000000004,3.0,4.8000000000000105,10.0,2.3999999999999986,5.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-incept,subject_108,-12,3.400000000000002,6.9999999999999964,3.7000000000000024,5.600000000000005,5.6,7.6000000000000085,7.499999999999991,3.7000000000000015,4.000000000000001,2.899999999999999,6.399999999999996,8.399999999999988,7.500000000000005,6.0,7.299999999999993,3.2999999999999994,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_108,-12,3.400000000000002,6.9999999999999964,3.7000000000000024,5.600000000000005,5.6,7.6000000000000085,7.499999999999991,3.7000000000000015,4.000000000000001,2.899999999999999,6.399999999999996,8.399999999999988,7.500000000000005,6.0,7.299999999999993,3.2999999999999994,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Finger_Tapping_Task,subject_109,9,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,9.599999999999998,1.6999999999999975,10.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_109,14,1.0,1.0,1.0,2.0000000000000115,1.0,1.0,1.0,2.3000000000000083,1.0,1.0,3.0,9.0,5.0,8.99999999999999,6.0,10.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_109,-11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
GoNoGo_Task,subject_109,12,1.0000000000000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.2000000000000046,1.0,8.0,1.0,7.400000000000009,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_109,-8,1.5000000000000044,1.0,1.0,1.0,1.0,1.1000000000000116,1.0,1.0,1.0,1.0,10.0,1.0,1.0,8.69999999999999,1.3999999999999986,5.5,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_109,-13,4.300000000000013,8.09999999999999,1.0,4.400000000000017,1.0,6.9999999999999964,3.2000000000000006,3.7000000000000095,3.6000000000000165,1.0,8.199999999999996,7.30000000000001,1.0,8.49999999999999,10.0,1.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Memory_Task,subject_109,8,10.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_109,6,10.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,9.0,10.0,7.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_109,5,10.0,10.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,3.7000000000000015,10.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_109,-15,8.19999999999999,6.199999999999997,1.0,7.599999999999993,8.1,10.0,7.899999999999991,1.0,1.0,1.0,10.0,10.0,6.2000000000000135,10.0,1.2000000000000117,4.3000000000000025,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_109,-13,7.9000000000000075,10.0,2.599999999999998,1.0,1.0,10.0,9.0,1.0,1.0,1.0,10.0,10.0,6.999999999999994,10.0,1.0,3.0,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_109,5,9.0,2.0,2.9,2.400000000000005,2.000000000000008,8.0,1.9000000000000115,2.5000000000000155,8.0,1.0,10.0,7.099999999999994,2.8000000000000123,8.399999999999988,2.3000000000000047,3.200000000000009,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
One-Back_Task,subject_109,8,8.69999999999999,1.0,3.4000000000000163,1.0,1.0,9.599999999999984,1.0,4.30000000000001,1.0,1.4999999999999976,9.799999999999985,2.499999999999998,1.0,7.900000000000004,1.0,7.499999999999995,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_109,-13,2.500000000000012,1.4999999999999993,3.5000000000000058,1.0,1.0,10.0,2.0,5.500000000000009,5.900000000000004,2.3000000000000154,2.0,10.0,2.000000000000001,7.099999999999994,1.0000000000000002,7.199999999999996,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_109,9,5.0,1.9999999999999982,2.9999999999999982,2.4999999999999987,1.0,10.0,2.2000000000000117,5.0000000000000036,2.1000000000000045,1.0,9.799999999999994,4.700000000000017,1.0,6.699999999999994,1.9999999999999991,4.500000000000002,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Zero-Back_Task,subject_109,13,8.899999999999988,1.0,3.1999999999999993,1.2999999999999976,1.0,9.599999999999985,1.3999999999999977,3.6000000000000094,2.599999999999998,1.8999999999999984,7.299999999999994,3.400000000000002,3.7000000000000095,7.699999999999993,2.000000000000001,3.4000000000000163,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_109,11,7.0,2.0,2.3000000000000083,8.49999999999999,1.6999999999999984,10.0,2.3000000000000047,6.900000000000011,7.0,4.40000000000001,2.400000000000012,1.7999999999999994,1.3000000000000083,8.49999999999999,2.100000000000008,10.0,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_109,-9,10.0,2.300000000000012,4.0,10.0,7.100000000000003,10.0,1.9000000000000008,5.400000000000001,7.69999999999999,2.8000000000000016,2.9000000000000052,2.899999999999998,7.69999999999999,7.0,9.0,3.0,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Easy_Math_Task,subject_109,13,8.699999999999989,1.0,7.599999999999993,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.599999999999994,9.0,1.0,4.700000000000003,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_109,14,9.0,1.0,8.299999999999995,1.2000000000000153,1.0,1.0,1.0,6.799999999999997,5.900000000000011,1.0,4.100000000000014,10.0,2.300000000000012,4.700000000000001,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_109,-5,7.899999999999992,1.0,1.0,1.0,2.500000000000012,1.0,1.0,8.0,6.699999999999995,2.0,7.5999999999999925,6.899999999999995,1.0,6.0,2.599999999999998,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_109,-9,6.0,8.0,4.0,1.0,7.0,6.0,2.0,10.0,4.400000000000001,6.0,9.0,8.0,8.0,7.0,5.0,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_109,-15,5.200000000000001,5.0,6.900000000000004,7.0,1.0,1.0,1.8999999999999992,4.0,10.0,10.0,7.0,5.0,8.299999999999995,3.099999999999999,8.199999999999992,4.40000000000001,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_109,-14,3.0,2.0,7.0,2.0,6.0,4.0,10.0,2.0,6.0,8.0,7.0,4.0,9.0,6.0,4.0,6.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
You_Task,subject_109,-11,7.0,7.0,4.0,5.0,7.0,4.0,8.0,3.0,5.0,3.0,6.0,6.0,2.0,4.0,7.0,8.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_109,6,7.0,10.0,2.0,4.0,5.0,2.0,10.0,5.0,8.0,7.0,4.0,2.0,8.0,10.0,6.0,2.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_109,9,10.0,7.0,7.0,9.0,6.0,4.0,6.0,4.0,6.0,6.0,9.0,8.0,8.0,7.0,6.0,9.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_109,11,5.0,4.0,2.0,7.0,2.0,3.200000000000002,10.0,4.400000000000003,8.0,3.0,3.0,4.0,3.0,9.0,8.0,2.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_109,-5,3.0,7.0,10.0,4.0,3.800000000000006,4.0,9.999999999999986,2.0,5.0000000000000036,3.0,8.39999999999999,6.0,3.2999999999999994,2.0,10.0,9.399999999999986,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_109,8,5.0,8.0,5.0,4.0,8.0,10.0,3.0,5.0,5.0,3.0,8.0,4.0,5.0,2.0,7.0,8.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Movie_Task-incept,subject_109,5,10.0,4.200000000000017,5.100000000000001,3.8000000000000025,3.800000000000006,2.9999999999999982,3.2999999999999985,6.20000000000001,6.200000000000006,3.0,10.0,5.6000000000000085,5.0,5.100000000000002,2.9000000000000017,3.4000000000000012,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_109,5,10.0,4.200000000000017,5.100000000000001,3.8000000000000025,3.800000000000006,2.9999999999999982,3.2999999999999985,6.20000000000001,6.200000000000006,3.0,10.0,5.6000000000000085,5.0,5.100000000000002,2.9000000000000017,3.4000000000000012,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-bridge,subject_109,-10,5.0,7.0,3.0,8.0,2.0,5.0,9.0,4.0,7.0,10.0,6.0,9.0,5.0,9.0,2.0,10.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_109,-10,5.0,7.0,3.0,8.0,2.0,5.0,9.0,4.0,7.0,10.0,6.0,9.0,5.0,9.0,2.0,10.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Two-Back_Task-faces,subject_109,-8,2.0,9.0,7.0,8.0,2.0,7.0,10.0,2.0,10.0,6.0,7.0,4.0,5.0,7.0,3.0,6.0,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_109,5,2.0,4.0,10.0,4.0,5.0,6.0,5.0,3.0,7.0,7.0,9.0,7.0,4.0,9.0,5.0,3.0,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-scenes,subject_109,-9,2.0,7.0,6.0,3.0,2.0,5.0,4.0,2.0,6.0,9.0,6.0,5.0,9.0,6.0,10.0,3.0,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_109,15,5.0,8.0,4.0,5.0,6.0,10.0,8.0,10.0,5.0,5.0,9.0,10.0,2.0,7.0,10.0,7.0,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Easy_Math_Task,subject_110,-5,8.39999999999999,1.0,10.0,1.0,1.0,10.0,4.300000000000013,1.0,10.0,4.800000000000007,10.0,10.0,1.0,10.0,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_110,-11,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,10.0,10.0,1.0,10.0,3.600000000000013,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_110,7,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,10.0,10.0,1.0,10.0,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_110,5,10.0,1.0,10.0,1.0,1.0,1.0,5.700000000000008,1.0,10.0,9.0,10.0,10.0,1.0,3.200000000000016,7.799999999999992,8.59999999999999,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_110,-9,8.899999999999988,1.0,10.0,1.0,1.0,1.0,8.99999999999999,1.0,10.0,4.0,10.0,8.39999999999999,1.0,5.500000000000012,3.8000000000000025,9.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_110,8,1.5999999999999992,1.400000000000001,9.999999999999993,2.000000000000008,1.0,1.0,9.899999999999984,1.0,10.0,3.0,9.999999999999986,8.099999999999993,9.399999999999991,5.400000000000009,8.699999999999989,9.999999999999993,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Two-Back_Task-scenes,subject_110,5,1.0,1.0,7.799999999999997,3.5000000000000058,1.0,10.0,1.0,1.0,8.599999999999994,8.0,10.0,9.699999999999983,1.0,5.2000000000000135,1.0,7.699999999999993,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_110,8,8.499999999999988,1.0,8.09999999999999,8.09999999999999,1.0,10.0,9.299999999999999,1.0,7.499999999999995,10.0,8.69999999999999,8.899999999999993,2.5000000000000013,5.0,1.2000000000000082,9.0,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-faces,subject_110,-14,9.599999999999985,1.9000000000000044,8.99999999999999,1.0,1.0,10.0,9.399999999999988,1.0,9.799999999999997,8.0,10.0,7.699999999999991,2.800000000000005,5.200000000000017,2.300000000000001,8.79999999999999,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_110,13,10.0,10.0,7.799999999999992,1.0,1.0,10.0,8.799999999999988,1.0999999999999985,9.899999999999993,2.0,8.2,8.999999999999988,9.499999999999998,4.500000000000014,3.0000000000000053,8.0,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Memory_Task,subject_110,-5,4.100000000000003,5.0,1.0,8.299999999999988,1.0,6.0000000000000036,7.099999999999995,8.299999999999988,7.800000000000008,5.100000000000017,5.100000000000002,7.799999999999993,5.200000000000002,4.900000000000004,10.0,10.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_110,14,9.0,9.0,1.0,7.0,1.2999999999999985,8.0,7.299999999999994,8.300000000000006,5.499999999999999,5.100000000000017,4.9,6.0,7.3000000000000025,5.200000000000001,8.999999999999988,8.0,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_110,-14,5.0,10.0,1.0,2.0000000000000115,1.0,4.300000000000001,8.999999999999993,3.8000000000000096,7.100000000000003,5.2000000000000135,5.300000000000017,9.099999999999996,1.4999999999999976,5.300000000000013,10.0,8.19999999999999,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_110,-14,9.299999999999986,1.0,1.3999999999999986,10.0,1.0,1.400000000000001,1.0,1.0,10.0,5.200000000000002,10.0,9.599999999999987,4.900000000000002,5.100000000000002,1.0,9.0,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_110,-13,8.399999999999988,1.4000000000000001,1.0,10.0,1.0,1.0,7.499999999999992,1.0,9.199999999999985,5.300000000000013,8.799999999999997,8.599999999999994,1.9000000000000044,4.900000000000002,8.600000000000005,5.0,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_110,-10,1.900000000000008,1.0,1.0,8.39999999999999,4.10000000000001,2.700000000000012,1.5000000000000044,10.0,3.300000000000002,5.000000000000007,2.3999999999999986,4.200000000000002,1.400000000000001,4.400000000000014,9.499999999999988,4.30000000000001,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
GoNoGo_Task,subject_110,7,2.5999999999999988,9.0,1.2000000000000153,2.5,1.0,7.9000000000000075,2.5999999999999988,9.399999999999988,1.3999999999999995,5.100000000000014,1.3999999999999977,3.0,8.900000000000004,5.0000000000000036,7.699999999999994,1.1,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_110,-9,1.0,2.2999999999999985,1.0,5.999999999999997,1.0,1.0,7.099999999999996,8.09999999999999,1.000000000000001,5.000000000000014,1.100000000000008,2.3999999999999995,1.5000000000000115,5.000000000000014,1.0,8.599999999999994,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_110,14,9.0,1.0,9.499999999999995,1.0,1.0,5.500000000000012,1.0999999999999994,2.100000000000001,8.800000000000004,4.900000000000004,6.199999999999999,8.799999999999994,1.1,6.299999999999997,5.999999999999999,2.200000000000008,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Finger_Tapping_Task,subject_110,-5,8.799999999999988,1.0,9.699999999999994,10.0,1.0,9.59999999999999,1.0,1.3000000000000003,10.0,5.000000000000003,9.699999999999987,8.699999999999989,1.6000000000000152,5.0,1.2999999999999994,9.899999999999997,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_110,-7,3.5000000000000093,1.0,1.3999999999999995,1.600000000000001,1.0,7.599999999999994,3.100000000000001,7.199999999999992,8.199999999999992,5.100000000000002,3.900000000000017,5.400000000000016,1.800000000000001,2.6000000000000085,10.0,8.800000000000004,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_110,10,1.4999999999999984,4.0,2.6000000000000085,2.6000000000000085,1.7999999999999994,7.299999999999994,3.7000000000000015,8.599999999999994,5.100000000000003,6.399999999999997,3.5000000000000164,4.299999999999999,9.699999999999994,4.20000000000001,9.199999999999985,9.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
